Time,Watts
2013-01-20 11:01:10 , 795
2013-01-20 11:01:20 , 807
2013-01-20 11:01:28 , 773
2013-01-20 11:01:37 , 773
2013-01-20 11:01:45 , 813
2013-01-20 11:01:55 , 813
2013-01-20 11:02:03 , 817
2013-01-20 11:02:11 , 739
2013-01-20 11:02:20 , 731
2013-01-20 11:02:28 , 712
2013-01-20 11:02:38 , 718
2013-01-20 11:02:47 , 701
2013-01-20 11:02:55 , 870
2013-01-20 11:03:05 , 746
2013-01-20 11:03:15 , 797
2013-01-20 11:03:24 , 797
2013-01-20 11:03:32 , 806
2013-01-20 11:03:40 , 763
2013-01-20 11:03:50 , 852
2013-01-20 11:04:00 , 784
2013-01-20 11:04:09 , 736
2013-01-20 11:04:19 , 757
2013-01-20 11:04:28 , 793
2013-01-20 11:04:37 , 732
2013-01-20 11:04:46 , 731
2013-01-20 11:04:55 , 754
2013-01-20 11:05:04 , 741
2013-01-20 11:05:12 , 725
2013-01-20 11:05:21 , 718
2013-01-20 11:05:29 , 735
2013-01-20 11:05:37 , 701
2013-01-20 11:05:47 , 700
2013-01-20 11:05:55 , 703
2013-01-20 11:06:03 , 703
2013-01-20 11:06:11 , 731
2013-01-20 11:06:20 , 715
2013-01-20 11:06:29 , 735
2013-01-20 11:06:38 , 830
2013-01-20 11:06:49 , 749
2013-01-20 11:06:58 , 735
2013-01-20 11:07:07 , 754
2013-01-20 11:07:15 , 755
2013-01-20 11:07:23 , 774
2013-01-20 11:07:32 , 712
2013-01-20 11:07:42 , 704
2013-01-20 11:07:50 , 682
2013-01-20 11:07:59 , 676
2013-01-20 11:08:07 , 679
2013-01-20 11:08:15 , 686
2013-01-20 11:08:23 , 684
2013-01-20 11:08:31 , 712
2013-01-20 11:08:41 , 676
2013-01-20 11:08:50 , 676
2013-01-20 11:08:58 , 730
2013-01-20 11:09:07 , 757
2013-01-20 11:09:16 , 779
2013-01-20 11:09:25 , 759
2013-01-20 11:09:35 , 787
2013-01-20 11:09:44 , 756
2013-01-20 11:09:53 , 753
2013-01-20 11:10:01 , 738
2013-01-20 11:10:10 , 738
2013-01-20 11:10:18 , 702
2013-01-20 11:10:27 , 710
2013-01-20 11:10:36 , 733
2013-01-20 11:10:45 , 707
2013-01-20 11:10:54 , 726
2013-01-20 11:11:03 , 722
2013-01-20 11:11:11 , 714
2013-01-20 11:11:19 , 727
2013-01-20 11:11:27 , 735
2013-01-20 11:11:36 , 735
2013-01-20 11:11:44 , 721
2013-01-20 11:11:52 , 726
2013-01-20 11:12:00 , 703
2013-01-20 11:12:09 , 716
2013-01-20 11:12:17 , 750
2013-01-20 11:12:27 , 763
2013-01-20 11:12:35 , 628
2013-01-20 11:12:45 , 635
2013-01-20 11:12:53 , 630
2013-01-20 11:13:01 , 630
2013-01-20 11:13:09 , 698
2013-01-20 11:13:19 , 662
2013-01-20 11:13:29 , 638
2013-01-20 11:13:38 , 663
2013-01-20 11:13:47 , 647
2013-01-20 11:13:56 , 667
2013-01-20 11:14:05 , 619
2013-01-20 11:14:15 , 650
2013-01-20 11:14:24 , 650
2013-01-20 11:14:33 , 652
2013-01-20 11:14:41 , 633
2013-01-20 11:14:50 , 624
2013-01-20 11:14:58 , 631
2013-01-20 11:15:06 , 627
2013-01-20 11:15:14 , 661
2013-01-20 11:15:24 , 641
2013-01-20 11:15:33 , 679
2013-01-20 11:15:42 , 679
2013-01-20 11:15:50 , 665
2013-01-20 11:15:58 , 754
2013-01-20 11:16:08 , 796
2013-01-20 11:16:17 , 781
2013-01-20 11:16:26 , 768
2013-01-20 11:16:35 , 779
2013-01-20 11:16:43 , 685
2013-01-20 11:16:52 , 741
2013-01-20 11:17:01 , 777
2013-01-20 11:17:10 , 777
2013-01-20 11:17:18 , 667
2013-01-20 11:17:29 , 661
2013-01-20 11:17:37 , 689
2013-01-20 11:17:46 , 696
2013-01-20 11:17:54 , 650
2013-01-20 11:18:03 , 664
2013-01-20 11:18:11 , 670
2013-01-20 11:18:21 , 704
2013-01-20 11:18:30 , 704
2013-01-20 11:18:38 , 675
2013-01-20 11:18:47 , 664
2013-01-20 11:18:55 , 657
2013-01-20 11:19:04 , 660
2013-01-20 11:19:12 , 657
2013-01-20 11:19:21 , 660
2013-01-20 11:19:29 , 721
2013-01-20 11:19:38 , 644
2013-01-20 11:19:47 , 641
2013-01-20 11:19:55 , 641
2013-01-20 11:20:03 , 722
2013-01-20 11:20:12 , 732
2013-01-20 11:20:21 , 706
2013-01-20 11:20:30 , 684
2013-01-20 11:20:39 , 713
2013-01-20 11:20:48 , 721
2013-01-20 11:20:56 , 719
2013-01-20 11:21:04 , 735
2013-01-20 11:21:15 , 735
2013-01-20 11:21:23 , 716
2013-01-20 11:21:32 , 766
2013-01-20 11:21:41 , 715
2013-01-20 11:21:50 , 765
2013-01-20 11:21:59 , 711
2013-01-20 11:22:08 , 725
2013-01-20 11:22:17 , 736
2013-01-20 11:22:26 , 779
2013-01-20 11:22:35 , 744
2013-01-20 11:22:44 , 738
2013-01-20 11:22:52 , 750
2013-01-20 11:23:00 , 736
2013-01-20 11:23:08 , 757
2013-01-20 11:23:17 , 749
2013-01-20 11:23:25 , 815
2013-01-20 11:23:35 , 772
2013-01-20 11:23:44 , 867
2013-01-20 11:23:53 , 764
2013-01-20 11:24:02 , 764
2013-01-20 11:24:11 , 775
2013-01-20 11:24:19 , 677
2013-01-20 11:24:29 , 634
2013-01-20 11:24:38 , 752
2013-01-20 11:24:48 , 753
2013-01-20 11:24:56 , 773
2013-01-20 11:25:05 , 699
2013-01-20 11:25:15 , 739
2013-01-20 11:25:24 , 739
2013-01-20 11:25:32 , 702
2013-01-20 11:25:41 , 697
2013-01-20 11:25:49 , 687
2013-01-20 11:25:57 , 689
2013-01-20 11:26:05 , 681
2013-01-20 11:26:15 , 676
2013-01-20 11:26:24 , 831
2013-01-20 11:26:34 , 698
2013-01-20 11:26:44 , 673
2013-01-20 11:26:53 , 709
2013-01-20 11:27:02 , 678
2013-01-20 11:27:12 , 696
2013-01-20 11:27:21 , 730
2013-01-20 11:27:30 , 703
2013-01-20 11:27:39 , 706
2013-01-20 11:27:47 , 753
2013-01-20 11:27:56 , 722
2013-01-20 11:28:05 , 687
2013-01-20 11:28:15 , 687
2013-01-20 11:28:23 , 719
2013-01-20 11:28:32 , 696
2013-01-20 11:28:41 , 727
2013-01-20 11:28:50 , 696
2013-01-20 11:28:59 , 658
2013-01-20 11:29:08 , 677
2013-01-20 11:29:18 , 708
2013-01-20 11:29:27 , 744
2013-01-20 11:29:36 , 744
2013-01-20 11:29:44 , 687
2013-01-20 11:29:53 , 708
2013-01-20 11:30:02 , 706
2013-01-20 11:30:11 , 749
2013-01-20 11:30:20 , 749
2013-01-20 11:30:28 , 709
2013-01-20 11:30:37 , 728
2013-01-20 11:30:46 , 728
2013-01-20 11:30:54 , 728
2013-01-20 11:31:02 , 669
2013-01-20 11:31:12 , 649
2013-01-20 11:31:21 , 643
2013-01-20 11:31:29 , 627
2013-01-20 11:31:39 , 625
2013-01-20 11:31:47 , 609
2013-01-20 11:31:56 , 653
2013-01-20 11:32:05 , 619
2013-01-20 11:32:15 , 667
2013-01-20 11:32:24 , 587
2013-01-20 11:32:33 , 659
2013-01-20 11:32:42 , 694
2013-01-20 11:32:52 , 675
2013-01-20 11:33:01 , 704
2013-01-20 11:33:11 , 705
2013-01-20 11:33:19 , 675
2013-01-20 11:33:28 , 647
2013-01-20 11:33:37 , 747
2013-01-20 11:33:46 , 780
2013-01-20 11:33:56 , 734
2013-01-20 11:34:05 , 760
2013-01-20 11:34:15 , 882
2013-01-20 11:34:25 , 838
2013-01-20 11:34:34 , 773
2013-01-20 11:34:44 , 783
2013-01-20 11:34:52 , 773
2013-01-20 11:35:00 , 773
2013-01-20 11:35:09 , 797
2013-01-20 11:35:18 , 763
2013-01-20 11:35:27 , 723
2013-01-20 11:35:36 , 812
2013-01-20 11:35:45 , 802
2013-01-20 11:35:53 , 732
2013-01-20 11:36:02 , 790
2013-01-20 11:36:12 , 771
2013-01-20 11:36:21 , 804
2013-01-20 11:36:30 , 804
2013-01-20 11:36:38 , 759
2013-01-20 11:36:47 , 742
2013-01-20 11:36:56 , 818
2013-01-20 11:37:05 , 803
2013-01-20 11:37:14 , 827
2013-01-20 11:37:22 , 792
2013-01-20 11:37:31 , 890
2013-01-20 11:37:41 , 754
2013-01-20 11:37:51 , 754
2013-01-20 11:37:59 , 758
2013-01-20 11:38:08 , 781
2013-01-20 11:38:17 , 806
2013-01-20 11:38:26 , 805
2013-01-20 11:38:34 , 820
2013-01-20 11:38:42 , 770
2013-01-20 11:38:51 , 752
2013-01-20 11:39:00 , 768
2013-01-20 11:39:10 , 768
2013-01-20 11:39:18 , 704
2013-01-20 11:39:27 , 754
2013-01-20 11:39:36 , 744
2013-01-20 11:39:44 , 709
2013-01-20 11:39:53 , 634
2013-01-20 11:40:03 , 708
2013-01-20 11:40:14 , 647
2013-01-20 11:40:31 , 645
2013-01-20 11:40:39 , 645
2013-01-20 11:40:47 , 682
2013-01-20 11:40:56 , 706
2013-01-20 11:41:05 , 677
2013-01-20 11:41:15 , 654
2013-01-20 11:41:24 , 665
2013-01-20 11:41:32 , 702
2013-01-20 11:41:41 , 646
2013-01-20 11:41:50 , 660
2013-01-20 11:41:58 , 660
2013-01-20 11:42:06 , 677
2013-01-20 11:42:16 , 643
2013-01-20 11:42:25 , 602
2013-01-20 11:42:35 , 545
2013-01-20 11:42:44 , 547
2013-01-20 11:42:52 , 540
2013-01-20 11:43:01 , 579
2013-01-20 11:43:10 , 556
2013-01-20 11:43:20 , 556
2013-01-20 11:43:28 , 542
2013-01-20 11:43:36 , 548
2013-01-20 11:43:44 , 753
2013-01-20 11:43:54 , 621
2013-01-20 11:44:04 , 696
2013-01-20 11:44:15 , 687
2013-01-20 11:44:23 , 619
2013-01-20 11:44:33 , 600
2013-01-20 11:44:42 , 600
2013-01-20 11:44:50 , 591
2013-01-20 11:44:58 , 632
2013-01-20 11:45:07 , 678
2013-01-20 11:45:17 , 600
2013-01-20 11:45:26 , 592
2013-01-20 11:45:34 , 628
2013-01-20 11:45:43 , 578
2013-01-20 11:45:52 , 547
2013-01-20 11:46:02 , 611
2013-01-20 11:46:13 , 547
2013-01-20 11:46:23 , 579
2013-01-20 11:46:32 , 581
2013-01-20 11:46:40 , 600
2013-01-20 11:46:49 , 599
2013-01-20 11:46:57 , 586
2013-01-20 11:47:05 , 594
2013-01-20 11:47:14 , 557
2013-01-20 11:47:23 , 572
2013-01-20 11:47:31 , 572
2013-01-20 11:47:39 , 587
2013-01-20 11:47:48 , 574
2013-01-20 11:47:56 , 590
2013-01-20 11:48:04 , 584
2013-01-20 11:48:13 , 582
2013-01-20 11:48:21 , 621
2013-01-20 11:48:31 , 591
2013-01-20 11:48:40 , 599
2013-01-20 11:48:48 , 599
2013-01-20 11:48:56 , 602
2013-01-20 11:49:05 , 604
2013-01-20 11:49:13 , 604
2013-01-20 11:49:21 , 598
2013-01-20 11:49:29 , 672
2013-01-20 11:49:38 , 578
2013-01-20 11:49:47 , 600
2013-01-20 11:49:56 , 608
2013-01-20 11:50:05 , 552
2013-01-20 11:50:15 , 552
2013-01-20 11:50:23 , 581
2013-01-20 11:50:32 , 572
2013-01-20 11:50:40 , 593
2013-01-20 11:50:48 , 589
2013-01-20 11:50:57 , 588
2013-01-20 11:51:05 , 605
2013-01-20 11:51:14 , 589
2013-01-20 11:51:23 , 562
2013-01-20 11:51:32 , 565
2013-01-20 11:51:40 , 565
2013-01-20 11:51:48 , 552
2013-01-20 11:51:57 , 579
2013-01-20 11:52:06 , 587
2013-01-20 11:52:14 , 598
2013-01-20 11:52:23 , 556
2013-01-20 11:52:32 , 578
2013-01-20 11:52:41 , 594
2013-01-20 11:52:51 , 605
2013-01-20 11:52:59 , 605
2013-01-20 11:53:07 , 579
2013-01-20 11:53:15 , 597
2013-01-20 11:53:23 , 571
2013-01-20 11:53:32 , 585
2013-01-20 11:53:40 , 588
2013-01-20 11:53:50 , 617
2013-01-20 11:54:00 , 596
2013-01-20 11:54:09 , 569
2013-01-20 11:54:18 , 566
2013-01-20 11:54:26 , 566
2013-01-20 11:54:34 , 601
2013-01-20 11:54:43 , 593
2013-01-20 11:54:52 , 567
2013-01-20 11:55:01 , 727
2013-01-20 11:55:11 , 622
2013-01-20 11:55:21 , 614
2013-01-20 11:55:29 , 638
2013-01-20 11:55:38 , 653
2013-01-20 11:55:47 , 653
2013-01-20 11:55:55 , 591
2013-01-20 11:56:04 , 619
2013-01-20 11:56:13 , 603
2013-01-20 11:56:22 , 625
2013-01-20 11:56:31 , 713
2013-01-20 11:56:41 , 650
2013-01-20 11:56:51 , 610
2013-01-20 11:57:01 , 590
2013-01-20 11:57:10 , 590
2013-01-20 11:57:18 , 597
2013-01-20 11:57:26 , 610
2013-01-20 11:57:35 , 605
2013-01-20 11:57:43 , 616
2013-01-20 11:57:52 , 628
2013-01-20 11:58:01 , 603
2013-01-20 11:58:10 , 621
2013-01-20 11:58:19 , 603
2013-01-20 11:58:28 , 639
2013-01-20 11:58:37 , 602
2013-01-20 11:58:47 , 590
2013-01-20 11:58:55 , 604
2013-01-20 11:59:03 , 590
2013-01-20 11:59:11 , 597
2013-01-20 11:59:19 , 639
2013-01-20 11:59:28 , 488
2013-01-20 11:59:38 , 593
2013-01-20 11:59:49 , 545
2013-01-20 11:59:58 , 545
2013-01-20 12:00:06 , 549
2013-01-20 12:00:14 , 556
2013-01-20 12:00:22 , 547
2013-01-20 12:00:30 , 579
2013-01-20 12:00:39 , 592
2013-01-20 12:00:48 , 580
2013-01-20 12:00:56 , 588
2013-01-20 12:01:04 , 574
2013-01-20 12:01:12 , 584
2013-01-20 12:01:20 , 584
2013-01-20 12:01:28 , 629
2013-01-20 12:01:38 , 597
2013-01-20 12:01:47 , 615
2013-01-20 12:01:56 , 647
2013-01-20 12:02:05 , 639
2013-01-20 12:02:13 , 648
2013-01-20 12:02:21 , 636
2013-01-20 12:02:29 , 610
2013-01-20 12:02:39 , 610
2013-01-20 12:02:47 , 574
2013-01-20 12:02:56 , 564
2013-01-20 12:03:04 , 581
2013-01-20 12:03:12 , 582
2013-01-20 12:03:20 , 563
2013-01-20 12:03:28 , 585
2013-01-20 12:03:37 , 545
2013-01-20 12:03:46 , 638
2013-01-20 12:03:55 , 643
2013-01-20 12:04:03 , 643
2013-01-20 12:04:11 , 744
2013-01-20 12:04:21 , 734
2013-01-20 12:04:30 , 705
2013-01-20 12:04:39 , 682
2013-01-20 12:04:48 , 641
2013-01-20 12:04:58 , 767
2013-01-20 12:05:08 , 771
2013-01-20 12:05:16 , 810
2013-01-20 12:05:25 , 810
2013-01-20 12:05:34 , 832
2013-01-20 12:05:43 , 2567
2013-01-20 12:05:53 , 2501
2013-01-20 12:06:02 , 2525
2013-01-20 12:06:11 , 2517
2013-01-20 12:06:19 , 2517
2013-01-20 12:06:28 , 642
2013-01-20 12:06:38 , 562
2013-01-20 12:06:48 , 562
2013-01-20 12:06:56 , 551
2013-01-20 12:07:04 , 607
2013-01-20 12:07:13 , 666
2013-01-20 12:07:23 , 2420
2013-01-20 12:07:34 , 651
2013-01-20 12:07:44 , 696
2013-01-20 12:07:53 , 2473
2013-01-20 12:08:03 , 772
2013-01-20 12:08:13 , 772
2013-01-20 12:08:21 , 757
2013-01-20 12:08:30 , 2457
2013-01-20 12:08:40 , 720
2013-01-20 12:08:50 , 774
2013-01-20 12:08:59 , 777
2013-01-20 12:09:07 , 2466
2013-01-20 12:09:17 , 625
2013-01-20 12:09:27 , 644
2013-01-20 12:09:37 , 644
2013-01-20 12:09:45 , 680
2013-01-20 12:09:54 , 658
2013-01-20 12:10:03 , 650
2013-01-20 12:10:11 , 650
2013-01-20 12:10:19 , 667
2013-01-20 12:10:28 , 2344
2013-01-20 12:10:38 , 629
2013-01-20 12:10:48 , 659
2013-01-20 12:10:57 , 659
2013-01-20 12:11:05 , 2377
2013-01-20 12:11:15 , 640
2013-01-20 12:11:25 , 638
2013-01-20 12:11:34 , 632
2013-01-20 12:11:42 , 593
2013-01-20 12:11:51 , 2334
2013-01-20 12:12:01 , 648
2013-01-20 12:12:11 , 645
2013-01-20 12:12:19 , 645
2013-01-20 12:12:27 , 2341
2013-01-20 12:12:38 , 648
2013-01-20 12:12:48 , 635
2013-01-20 12:12:56 , 801
2013-01-20 12:13:06 , 591
2013-01-20 12:13:16 , 590
2013-01-20 12:13:24 , 2324
2013-01-20 12:13:35 , 584
2013-01-20 12:13:45 , 584
2013-01-20 12:13:53 , 592
2013-01-20 12:14:01 , 571
2013-01-20 12:14:09 , 636
2013-01-20 12:14:18 , 610
2013-01-20 12:14:27 , 617
2013-01-20 12:14:36 , 604
2013-01-20 12:14:44 , 572
2013-01-20 12:14:53 , 613
2013-01-20 12:15:02 , 613
2013-01-20 12:15:10 , 2278
2013-01-20 12:15:20 , 562
2013-01-20 12:15:30 , 570
2013-01-20 12:15:39 , 583
2013-01-20 12:15:48 , 2200
2013-01-20 12:15:58 , 614
2013-01-20 12:16:08 , 596
2013-01-20 12:16:17 , 2261
2013-01-20 12:16:27 , 2261
2013-01-20 12:16:36 , 596
2013-01-20 12:16:46 , 591
2013-01-20 12:16:54 , 575
2013-01-20 12:17:03 , 597
2013-01-20 12:17:12 , 615
2013-01-20 12:17:21 , 577
2013-01-20 12:17:30 , 2261
2013-01-20 12:17:41 , 564
2013-01-20 12:17:51 , 564
2013-01-20 12:17:59 , 540
2013-01-20 12:18:08 , 611
2013-01-20 12:18:17 , 597
2013-01-20 12:18:25 , 582
2013-01-20 12:18:35 , 607
2013-01-20 12:18:44 , 611
2013-01-20 12:18:52 , 600
2013-01-20 12:19:00 , 642
2013-01-20 12:19:10 , 657
2013-01-20 12:19:18 , 572
2013-01-20 12:19:28 , 599
2013-01-20 12:19:38 , 611
2013-01-20 12:19:46 , 713
2013-01-20 12:19:56 , 617
2013-01-20 12:20:06 , 631
2013-01-20 12:20:14 , 638
2013-01-20 12:20:23 , 643
2013-01-20 12:20:31 , 740
2013-01-20 12:20:42 , 612
2013-01-20 12:20:52 , 609
2013-01-20 12:21:00 , 668
2013-01-20 12:21:09 , 2263
2013-01-20 12:21:19 , 636
2013-01-20 12:21:29 , 581
2013-01-20 12:21:39 , 2283
2013-01-20 12:21:49 , 593
2013-01-20 12:21:59 , 593
2013-01-20 12:22:07 , 571
2013-01-20 12:22:16 , 600
2013-01-20 12:22:25 , 638
2013-01-20 12:22:34 , 630
2013-01-20 12:22:43 , 2429
2013-01-20 12:22:53 , 744
2013-01-20 12:23:03 , 630
2013-01-20 12:23:13 , 2177
2013-01-20 12:23:23 , 2177
2013-01-20 12:23:31 , 573
2013-01-20 12:23:42 , 2234
2013-01-20 12:23:52 , 550
2013-01-20 12:24:02 , 575
2013-01-20 12:24:11 , 2199
2013-01-20 12:24:21 , 566
2013-01-20 12:24:31 , 574
2013-01-20 12:24:39 , 602
2013-01-20 12:24:49 , 602
2013-01-20 12:24:57 , 2238
2013-01-20 12:25:07 , 562
2013-01-20 12:25:17 , 547
2013-01-20 12:25:25 , 574
2013-01-20 12:25:33 , 581
2013-01-20 12:25:43 , 565
2013-01-20 12:25:52 , 587
2013-01-20 12:26:01 , 789
2013-01-20 12:26:11 , 789
2013-01-20 12:26:19 , 645
2013-01-20 12:26:29 , 618
2013-01-20 12:26:38 , 582
2013-01-20 12:26:48 , 570
2013-01-20 12:26:57 , 2350
2013-01-20 12:27:07 , 715
2013-01-20 12:27:17 , 602
2013-01-20 12:27:27 , 671
2013-01-20 12:27:37 , 2343
2013-01-20 12:27:48 , 686
2013-01-20 12:27:58 , 730
2013-01-20 12:28:07 , 701
2013-01-20 12:28:16 , 661
2013-01-20 12:28:25 , 637
2013-01-20 12:28:34 , 622
2013-01-20 12:28:42 , 597
2013-01-20 12:28:53 , 597
2013-01-20 12:29:01 , 628
2013-01-20 12:29:10 , 2358
2013-01-20 12:29:20 , 630
2013-01-20 12:29:30 , 617
2013-01-20 12:29:38 , 2292
2013-01-20 12:29:48 , 619
2013-01-20 12:29:59 , 649
2013-01-20 12:30:08 , 567
2013-01-20 12:30:17 , 567
2013-01-20 12:30:25 , 648
2013-01-20 12:30:34 , 622
2013-01-20 12:30:43 , 602
2013-01-20 12:30:53 , 629
2013-01-20 12:31:02 , 501
2013-01-20 12:31:12 , 592
2013-01-20 12:31:22 , 630
2013-01-20 12:31:31 , 567
2013-01-20 12:31:40 , 567
2013-01-20 12:31:48 , 2276
2013-01-20 12:31:59 , 599
2013-01-20 12:32:09 , 2227
2013-01-20 12:32:19 , 590
2013-01-20 12:32:29 , 565
2013-01-20 12:32:38 , 568
2013-01-20 12:32:46 , 601
2013-01-20 12:32:56 , 2307
2013-01-20 12:33:06 , 658
2013-01-20 12:33:16 , 614
2013-01-20 12:33:25 , 543
2013-01-20 12:33:35 , 2229
2013-01-20 12:33:45 , 573
2013-01-20 12:33:55 , 675
2013-01-20 12:34:06 , 696
2013-01-20 12:34:15 , 532
2013-01-20 12:34:25 , 532
2013-01-20 12:34:33 , 501
2013-01-20 12:34:42 , 493
2013-01-20 12:34:50 , 494
2013-01-20 12:34:58 , 2311
2013-01-20 12:35:09 , 547
2013-01-20 12:35:19 , 716
2013-01-20 12:35:29 , 595
2013-01-20 12:35:39 , 571
2013-01-20 12:35:48 , 571
2013-01-20 12:35:56 , 578
2013-01-20 12:36:05 , 582
2013-01-20 12:36:13 , 569
2013-01-20 12:36:21 , 535
2013-01-20 12:36:31 , 533
2013-01-20 12:36:39 , 569
2013-01-20 12:36:48 , 541
2013-01-20 12:36:57 , 533
2013-01-20 12:37:06 , 533
2013-01-20 12:37:14 , 543
2013-01-20 12:37:22 , 528
2013-01-20 12:37:30 , 519
2013-01-20 12:37:39 , 547
2013-01-20 12:37:48 , 514
2013-01-20 12:37:57 , 514
2013-01-20 12:38:06 , 533
2013-01-20 12:38:15 , 517
2013-01-20 12:38:24 , 533
2013-01-20 12:38:33 , 533
2013-01-20 12:38:41 , 481
2013-01-20 12:38:51 , 475
2013-01-20 12:39:00 , 490
2013-01-20 12:39:08 , 474
2013-01-20 12:39:16 , 494
2013-01-20 12:39:24 , 513
2013-01-20 12:39:33 , 469
2013-01-20 12:39:42 , 467
2013-01-20 12:39:50 , 490
2013-01-20 12:40:00 , 467
2013-01-20 12:40:09 , 485
2013-01-20 12:40:18 , 497
2013-01-20 12:40:26 , 489
2013-01-20 12:40:34 , 487
2013-01-20 12:40:42 , 474
2013-01-20 12:40:51 , 456
2013-01-20 12:41:00 , 467
2013-01-20 12:41:08 , 417
2013-01-20 12:41:18 , 417
2013-01-20 12:41:26 , 478
2013-01-20 12:41:36 , 446
2013-01-20 12:41:45 , 443
2013-01-20 12:41:54 , 451
2013-01-20 12:42:02 , 469
2013-01-20 12:42:11 , 595
2013-01-20 12:42:21 , 566
2013-01-20 12:42:30 , 589
2013-01-20 12:42:39 , 589
2013-01-20 12:42:47 , 573
2013-01-20 12:42:57 , 552
2013-01-20 12:43:06 , 567
2013-01-20 12:43:14 , 584
2013-01-20 12:43:23 , 490
2013-01-20 12:43:33 , 490
2013-01-20 12:43:41 , 512
2013-01-20 12:43:51 , 501
2013-01-20 12:43:59 , 496
2013-01-20 12:44:08 , 477
2013-01-20 12:44:17 , 540
2013-01-20 12:44:27 , 477
2013-01-20 12:44:37 , 508
2013-01-20 12:44:46 , 480
2013-01-20 12:44:56 , 481
2013-01-20 12:45:04 , 449
2013-01-20 12:45:13 , 440
2013-01-20 12:45:21 , 438
2013-01-20 12:45:29 , 438
2013-01-20 12:45:37 , 413
2013-01-20 12:45:48 , 404
2013-01-20 12:45:56 , 398
2013-01-20 12:46:04 , 402
2013-01-20 12:46:12 , 394
2013-01-20 12:46:21 , 396
2013-01-20 12:46:29 , 416
2013-01-20 12:46:38 , 418
2013-01-20 12:46:47 , 418
2013-01-20 12:46:55 , 390
2013-01-20 12:47:04 , 458
2013-01-20 12:47:14 , 408
2013-01-20 12:47:24 , 424
2013-01-20 12:47:33 , 432
2013-01-20 12:47:41 , 448
2013-01-20 12:47:51 , 416
2013-01-20 12:48:00 , 475
2013-01-20 12:48:10 , 475
2013-01-20 12:48:18 , 485
2013-01-20 12:48:26 , 539
2013-01-20 12:48:36 , 430
2013-01-20 12:48:47 , 419
2013-01-20 12:48:55 , 440
2013-01-20 12:49:03 , 412
2013-01-20 12:49:12 , 440
2013-01-20 12:49:21 , 427
2013-01-20 12:49:29 , 436
2013-01-20 12:49:37 , 436
2013-01-20 12:49:46 , 434
2013-01-20 12:49:54 , 432
2013-01-20 12:50:02 , 473
2013-01-20 12:50:11 , 479
2013-01-20 12:50:28 , 438
2013-01-20 12:50:37 , 429
2013-01-20 12:50:46 , 414
2013-01-20 12:50:56 , 414
2013-01-20 12:51:04 , 433
2013-01-20 12:51:13 , 417
2013-01-20 12:51:22 , 453
2013-01-20 12:51:31 , 534
2013-01-20 12:51:41 , 520
2013-01-20 12:51:50 , 505
2013-01-20 12:51:59 , 512
2013-01-20 12:52:07 , 476
2013-01-20 12:52:17 , 463
2013-01-20 12:52:25 , 467
2013-01-20 12:52:33 , 536
2013-01-20 12:52:43 , 441
2013-01-20 12:52:54 , 374
2013-01-20 12:53:04 , 357
2013-01-20 12:53:13 , 461
2013-01-20 12:53:23 , 446
2013-01-20 12:53:31 , 438
2013-01-20 12:53:40 , 438
2013-01-20 12:53:48 , 524
2013-01-20 12:53:59 , 460
2013-01-20 12:54:09 , 470
2013-01-20 12:54:17 , 384
2013-01-20 12:54:27 , 413
2013-01-20 12:54:36 , 399
2013-01-20 12:54:44 , 407
2013-01-20 12:54:53 , 396
2013-01-20 12:55:02 , 439
2013-01-20 12:55:12 , 437
2013-01-20 12:55:20 , 443
2013-01-20 12:55:28 , 427
2013-01-20 12:55:36 , 444
2013-01-20 12:55:44 , 437
2013-01-20 12:55:53 , 448
2013-01-20 12:56:01 , 430
2013-01-20 12:56:09 , 426
2013-01-20 12:56:17 , 443
2013-01-20 12:56:25 , 443
2013-01-20 12:56:33 , 440
2013-01-20 12:56:41 , 427
2013-01-20 12:56:50 , 498
2013-01-20 12:57:00 , 514
2013-01-20 12:57:09 , 573
2013-01-20 12:57:19 , 525
2013-01-20 12:57:28 , 558
2013-01-20 12:57:37 , 490
2013-01-20 12:57:48 , 597
2013-01-20 12:57:58 , 494
2013-01-20 12:58:08 , 544
2013-01-20 12:58:18 , 519
2013-01-20 12:58:27 , 570
2013-01-20 12:58:36 , 533
2013-01-20 12:58:45 , 475
2013-01-20 12:58:56 , 427
2013-01-20 12:59:06 , 404
2013-01-20 12:59:15 , 404
2013-01-20 12:59:23 , 407
2013-01-20 12:59:31 , 411
2013-01-20 12:59:39 , 371
2013-01-20 12:59:49 , 389
2013-01-20 12:59:59 , 408
2013-01-20 13:00:08 , 398
2013-01-20 13:00:16 , 398
2013-01-20 13:00:24 , 474
2013-01-20 13:00:34 , 472
2013-01-20 13:00:42 , 343
2013-01-20 13:00:53 , 388
2013-01-20 13:01:03 , 491
2013-01-20 13:01:13 , 400
2013-01-20 13:01:23 , 428
2013-01-20 13:01:32 , 410
2013-01-20 13:01:41 , 460
2013-01-20 13:01:51 , 439
2013-01-20 13:02:01 , 439
2013-01-20 13:02:09 , 475
2013-01-20 13:02:18 , 466
2013-01-20 13:02:26 , 532
2013-01-20 13:02:36 , 512
2013-01-20 13:02:45 , 537
2013-01-20 13:02:55 , 519
2013-01-20 13:03:04 , 499
2013-01-20 13:03:13 , 510
2013-01-20 13:03:21 , 510
2013-01-20 13:03:29 , 514
2013-01-20 13:03:37 , 480
2013-01-20 13:03:46 , 493
2013-01-20 13:03:55 , 492
2013-01-20 13:04:03 , 551
